1.58373E+12,-0.07,0.2,-0.18,43.56666667,-0.4,-11.96666667,-0.537666667,0.128,-1.413666667,0,0,0,0,0,-0.413666667,0,0,0,0,0,-0.206833333,
1.58373E+12,-0.19,0.26,-0.11,43.5,-0.4,-12,-0.569,0.126666667,-1.418,0,0,0,0,0,-0.418,0,0,0,0,0,-0.209,
1.58373E+12,-0.37,0.32,-0.11,43.43333333,-0.4,-12.03333333,-0.600333333,0.125333333,-1.422333333,0,0,0,0,0,-0.422333333,0,0,0,0,0,-0.211166667,
1.58373E+12,-0.44,0.01,-0.05,43.36666667,-0.4,-12.06666667,-0.631666667,0.124,-1.426666667,0,0,0,0,0,-0.426666667,0,0,0,0,0,-0.213333333,
1.58373E+12,0.05,0.26,-0.11,43.33333333,-0.4,-12.1,-0.629666667,0.122666667,-1.431,0,0,0,0,0,-0.431,0,0,0,0,0,-0.2155,
1.58373E+12,0.17,0.26,-0.05,43.33333333,-0.4,-12.13333333,-0.594666667,0.121333333,-1.435333333,0,0,0,0,0,-0.435333333,0,0,0,0,0,-0.217666667,
1.58373E+12,-0.13,0.32,-0.11,43.3,-0.4,-12.16666667,-0.593666667,0.12,-1.439666667,0,0,0,0,0,-0.439666667,0,0,0,0,0,-0.219833333,
1.58373E+12,0.17,0.32,-0.11,43.26666667,-0.4,-12.2,-0.593,0.118666667,-1.444,0,0,0,0,0,-0.444,0,0,0,0,0,-0.222,
1.58373E+12,-0.19,0.14,-0.05,43.23333333,-0.4,-12.23333333,-0.592333333,0.117333333,-1.448333333,0,0,0,0,0,-0.448333333,0,0,0,0,0,-0.224166667,
1.58373E+12,-0.44,0.26,-0.05,43.16666667,-0.4,-12.26666667,-0.624666667,0.116,-1.452666667,0,0,0,0,0,-0.452666667,0,0,0,0,0,-0.226333333,
1.58373E+12,-0.13,0.2,-0.11,43.1,-0.4,-12.3,-0.656666667,0.114666667,-1.457,0,0,0,0,0,-0.457,0,0,0,0,0,-0.2285,
1.58373E+12,0.05,0.14,-0.05,43.06666667,-0.4,-12.33333333,-0.655333333,0.113333333,-1.461333333,0,0,0,0,0,-0.461333333,0,0,0,0,0,-0.230666667,
1.58373E+12,0.11,0.2,-0.05,43.06666667,-0.4,-12.36666667,-0.621,0.112,-1.465666667,0,0,0,0,0,-0.465666667,0,0,0,0,0,-0.232833333,
1.58373E+12,-0.44,0.2,-0.11,43.03333333,-0.4,-12.4,-0.620666667,0.110666667,-1.47,0,0,0,0,0,-0.47,0,0,0,0,0,-0.235,
1.58373E+12,-0.5,0.2,-0.05,42.96666667,-0.4,-12.43333333,-0.654,0.109333333,-1.474333333,0,0,0,0,0,-0.474333333,0,0,0,0,0,-0.237166667,
1.58373E+12,-0.25,0.2,-0.11,42.9,-0.4,-12.46666667,-0.687333333,0.108,-1.478666667,0,0,0,0,0,-0.478666667,0,0,0,0,0,-0.239333333,
1.58373E+12,-0.31,0.26,-0.18,42.83333333,-0.4,-12.5,-0.720666667,0.106666667,-1.483,0,0,0,0,0,-0.483,0,0,0,0,0,-0.2415,
1.58373E+12,-0.01,0.14,-0.11,42.76666667,-0.4,-12.53333333,-0.754,0.105333333,-1.487333333,0,0,0,0,0,-0.487333333,0,0,0,0,0,-0.243666667,
1.58373E+12,-0.07,0.26,-0.05,42.7,-0.4,-12.56666667,-0.787333333,0.104,-1.491333333,0,0,0,0,0,-0.491333333,0,0,0,0,0,-0.245666667,
1.58373E+12,-0.19,0.2,-0.05,42.63333333,-0.4,-12.6,-0.820666667,0.102666667,-1.495333333,0,0,0,0,0,-0.495333333,0,0,0,0,0,-0.247666667,
1.58373E+12,-0.37,0.14,-0.05,42.56666667,-0.4,-12.63333333,-0.854,0.101333333,-1.499333333,0,0,0,0,0,-0.499333333,0,0,0,0,0,-0.249666667,
1.58373E+12,-0.44,0.26,0.01,42.5,-0.4,-12.63333333,-0.887333333,0.1,-1.47,0,0,0,0,0,-0.47,0,0,0,0,0,-0.235,
1.58373E+12,-0.25,0.26,-0.05,42.43333333,-0.4,-12.66666667,-0.920666667,0.098666667,-1.474333333,0,0,0,0,0,-0.474333333,0,0,0,0,0,-0.237166667,
1.58373E+12,-0.07,0.2,-0.18,42.36666667,-0.4,-12.7,-0.954,0.097333333,-1.478333333,0,0,0,0,0,-0.478333333,0,0,0,0,0,-0.239166667,
1.58373E+12,-0.56,0.2,-0.11,42.3,-0.4,-12.73333333,-0.987333333,0.096,-1.482333333,0,0,0,0,0,-0.482333333,0,0,0,0,0,-0.241166667,
1.58373E+12,-0.19,0.2,-0.05,42.23333333,-0.4,-12.76666667,-1.020666667,0.094666667,-1.486333333,0,0,0,-0.020666667,0,-0.486333333,0,0,0,-0.010333333,0,-0.243166667,
1.58373E+12,-0.37,0.08,-0.11,42.16666667,-0.4,-12.8,-1.054,0.093333333,-1.490333333,0,0,0,-0.054,0,-0.490333333,0,0,0,-0.027,0,-0.245166667,
1.58373E+12,-0.07,0.14,-0.11,42.1,-0.4,-12.83333333,-1.087333333,0.092,-1.494333333,0,0,0,-0.087333333,0,-0.494333333,0,0,0,-0.043666667,0,-0.247166667,
1.58373E+12,-0.37,0.08,-0.11,42.03333333,-0.4,-12.86666667,-1.120666667,0.090666667,-1.498,0,0,0,-0.120666667,0,-0.498,0,0,0,-0.060333333,0,-0.249,
1.58373E+12,-0.25,0.26,-0.11,41.96666667,-0.4,-12.9,-1.154,0.089333333,-1.501666667,0,0,0,-0.154,0,-0.501666667,0,0,0,-0.077,0,-0.250833333,
1.58373E+12,-0.37,0.32,-0.11,41.9,-0.4,-12.93333333,-1.187333333,0.088,-1.505333333,0,0,0,-0.187333333,0,-0.505333333,0,0,0,-0.093666667,0,-0.252666667,
1.58373E+12,-0.37,0.08,-0.05,41.83333333,-0.4,-12.96666667,-1.220666667,0.086666667,-1.509,0,0,0,-0.220666667,0,-0.509,0,0,0,-0.110333333,0,-0.2545,
1.58373E+12,-0.62,0.01,-0.18,41.76666667,-0.4,-13,-1.254,0.085333333,-1.512666667,0,0,0,-0.254,0,-0.512666667,0,0,0,-0.127,0,-0.256333333,
1.58373E+12,-0.07,0.2,-0.18,41.7,-0.4,-13.03333333,-1.287333333,0.084,-1.516333333,0,0,0,-0.287333333,0,-0.516333333,0,0,0,-0.143666667,0,-0.258166667,
1.58373E+12,-0.07,0.2,-0.11,41.63333333,-0.4,-13.06666667,-1.320666667,0.082666667,-1.52,0,0,0,-0.320666667,0,-0.52,0,0,0,-0.160333333,0,-0.26,
1.58373E+12,-0.19,0.14,-0.11,41.56666667,-0.4,-13.1,-1.354,0.081333333,-1.523666667,0,0,0,-0.354,0,-0.523666667,0,0,0,-0.177,0,-0.261833333,
1.58373E+12,-0.31,0.26,-0.18,41.5,-0.4,-13.13333333,-1.387333333,0.08,-1.527333333,0,0,0,-0.387333333,0,-0.527333333,0,0,0,-0.193666667,0,-0.263666667,
1.58373E+12,0.11,0.26,-0.18,41.46666667,-0.4,-13.16666667,-1.387333333,0.078666667,-1.531,0,0,0,-0.387333333,0,-0.531,0,0,0,-0.193666667,0,-0.2655,
1.58373E+12,-0.01,0.2,-0.11,41.43333333,-0.4,-13.2,-1.387666667,0.077333333,-1.534666667,0,0,0,-0.387666667,0,-0.534666667,0,0,0,-0.193833333,0,-0.267333333,
1.58373E+12,-0.19,0.26,-0.11,41.36666667,-0.4,-13.23333333,-1.421666667,0.076,-1.538333333,0,0,0,-0.421666667,0,-0.538333333,0,0,0,-0.210833333,0,-0.269166667,
1.58373E+12,-0.25,0.32,-0.11,41.3,-0.4,-13.26666667,-1.455666667,0.074666667,-1.542,0,0,0,-0.455666667,0,-0.542,0,0,0,-0.227833333,0,-0.271,
1.58373E+12,-0.13,0.32,-0.11,41.23333333,-0.4,-13.3,-1.489333333,0.073333333,-1.545666667,0,0,0,-0.489333333,0,-0.545666667,0,0,0,-0.244666667,0,-0.272833333,
1.58373E+12,-0.25,0.26,-0.18,41.16666667,-0.4,-13.33333333,-1.522666667,0.072,-1.549333333,0,0,0,-0.522666667,0,-0.549333333,0,0,0,-0.261333333,0,-0.274666667,
1.58373E+12,-0.37,0.14,-0.18,41.1,-0.4,-13.36666667,-1.556,0.070666667,-1.553,0,0,0,-0.556,0,-0.553,0,0,0,-0.278,0,-0.2765,
1.58373E+12,-0.31,0.2,-0.11,41.03333333,-0.4,-13.4,-1.589333333,0.069333333,-1.556666667,0,0,0,-0.589333333,0,-0.556666667,0,0,0,-0.294666667,0,-0.278333333,
1.58373E+12,0.05,0.26,-0.05,41,-0.4,-13.43333333,-1.589333333,0.068,-1.560333333,0,0,0,-0.589333333,0,-0.560333333,0,0,0,-0.294666667,0,-0.280166667,
