9:00,2,5,93
10:00,8,11,81
11:00,15,21,64
12:00,13,33,54
13:00,22,12,66
14:00,26,36,38
15:00,17,5,78
16:00,33,2,65
17:00,12,34,54
18:00,3,67,30
19:00,15,32,53
20:00,23,45,32
21:00,55,18,27
22:00,22,70,8
