1.58373E+12,-0.37,0.26,-0.24,-256.1,-4.566666667,-32.2,46.33333333,-3.366666667,3.55E-14,-1.683333333
1.58373E+12,-0.62,0.44,-0.3,-256.1666667,-4.633333333,-32.2,46.3,-3.366666667,3.55E-14,-1.683333333
1.58373E+12,-0.56,0.26,-0.24,-256.2333333,-4.7,-32.2,46.26666667,-3.366666667,3.55E-14,-1.683333333
1.58373E+12,-0.5,0.26,-0.3,-256.3,-4.766666667,-32.2,46.23333333,-3.366666667,3.55E-14,-1.683333333
1.58373E+12,-0.56,0.08,-0.3,-256.3666667,-4.833333333,-32.2,46.2,-3.366666667,3.55E-14,-1.683333333
1.58373E+12,-0.5,0.32,-0.18,-256.4333333,-4.9,-32.2,46.16666667,-3.366666667,3.55E-14,-1.683333333
1.58373E+12,-0.19,0.26,-0.18,-256.5,-4.966666667,-32.2,46.13333333,-3.366666667,3.55E-14,-1.683333333
1.58373E+12,-0.37,0.32,-0.24,-256.5666667,-5.033333333,-32.2,46.1,-3.366666667,3.55E-14,-1.683333333
1.58373E+12,-0.44,0.26,-0.24,-256.6333333,-5.1,-32.2,46.06666667,-3.366666667,3.55E-14,-1.683333333
1.58373E+12,-0.68,0.14,-0.24,-256.7,-5.166666667,-32.2,46.03333333,-3.366666667,3.55E-14,-1.683333333
1.58373E+12,-0.74,0.14,-0.3,-256.7666667,-5.233333333,-32.2,46,-3.366666667,3.55E-14,-1.683333333
1.58373E+12,-0.5,0.2,-0.18,-256.8333333,-5.3,-32.2,45.96666667,-3.366666667,3.55E-14,-1.683333333
1.58373E+12,-0.5,0.08,-0.24,-256.9,-5.366666667,-32.2,45.93333333,-3.366666667,3.55E-14,-1.683333333
1.58373E+12,-0.86,0.14,-0.3,-256.9666667,-5.433333333,-32.2,45.9,-3.366666667,3.55E-14,-1.683333333
1.58373E+12,-0.62,0.38,-0.24,-257.0333333,-5.5,-32.2,45.86666667,-3.366666667,3.55E-14,-1.683333333
1.58373E+12,-0.68,0.2,-0.24,-257.1,-5.566666667,-32.2,45.83333333,-3.366666667,3.55E-14,-1.683333333
1.58373E+12,-0.68,0.08,-0.18,-257.1666667,-5.633333333,-32.2,45.8,-3.366666667,3.55E-14,-1.683333333
1.58373E+12,-0.5,0.14,-0.24,-257.2333333,-5.7,-32.2,45.76666667,-3.366666667,3.55E-14,-1.683333333
1.58373E+12,-0.44,0.26,-0.24,-257.3,-5.766666667,-32.2,45.73333333,-3.366666667,3.55E-14,-1.683333333
1.58373E+12,-0.56,0.14,-0.24,-257.3666667,-5.833333333,-32.2,45.7,-3.366666667,3.55E-14,-1.683333333
1.58373E+12,-0.44,0.01,-0.18,-257.4333333,-5.9,-32.2,45.66666667,-3.366666667,3.55E-14,-1.683333333
1.58373E+12,-0.5,0.2,-0.24,-257.5,-5.966666667,-32.2,45.63333333,-3.366666667,3.55E-14,-1.683333333
1.58373E+12,-0.44,0.32,-0.3,-257.5666667,-6.033333333,-32.2,45.6,-3.366666667,3.55E-14,-1.683333333
1.58373E+12,-0.8,0.32,-0.3,-257.6333333,-6.1,-32.2,45.56666667,-3.366666667,3.55E-14,-1.683333333
1.58373E+12,-0.86,0.32,-0.18,-257.7,-6.166666667,-32.2,45.53333333,-3.366666667,3.55E-14,-1.683333333
1.58373E+12,-0.86,0.44,-0.3,-257.7666667,-6.233333333,-32.2,45.5,-3.366666667,3.55E-14,-1.683333333
1.58373E+12,-0.37,0.14,-0.18,-257.8333333,-6.3,-32.2,45.46666667,-3.366666667,3.55E-14,-1.683333333
1.58373E+12,-0.74,0.2,-0.24,-257.9,-6.366666667,-32.2,45.43333333,-3.366666667,3.55E-14,-1.683333333
1.58373E+12,-0.8,0.14,-0.3,-257.9666667,-6.433333333,-32.2,45.4,-3.366666667,3.55E-14,-1.683333333
1.58373E+12,-0.68,0.08,-0.24,-258.0333333,-6.5,-32.2,45.36666667,-3.366666667,3.55E-14,-1.683333333
1.58373E+12,-0.68,-0.05,-0.24,-258.1,-6.566666667,-32.23333333,45.33333333,-3.366666667,-0.033333333,-1.683333333
1.58373E+12,-0.37,0.08,-0.18,-258.1666667,-6.633333333,-32.26666667,45.26666667,-3.366666667,-0.066333333,-1.716666667
1.58373E+12,-0.44,0.14,-0.18,-258.2333333,-6.7,-32.26666667,45.23333333,-3.366666667,-0.065666667,-1.716333333
1.58373E+12,-0.56,0.2,-0.24,-258.3,-6.766666667,-32.26666667,45.2,-3.366666667,-0.065,-1.716
1.58373E+12,-0.68,0.2,-0.24,-258.3666667,-6.833333333,-32.26666667,45.16666667,-3.366666667,-0.064333333,-1.715666667
1.58373E+12,-0.8,0.26,-0.18,-258.4333333,-6.9,-32.26666667,45.13333333,-3.366666667,-0.063666667,-1.715333333
1.58373E+12,-0.86,0.26,-0.36,-258.5,-6.966666667,-32.26666667,45.1,-3.366666667,-0.063,-1.715
1.58373E+12,-0.56,0.08,-0.3,-258.5666667,-7.033333333,-32.26666667,45.06666667,-3.366666667,-0.062333333,-1.714666667
1.58373E+12,-0.5,0.2,-0.3,-258.6333333,-7.1,-32.26666667,45.03333333,-3.366666667,-0.061666667,-1.714333333
1.58373E+12,-0.44,0.2,-0.36,-258.7,-7.166666667,-32.26666667,45,-3.366666667,-0.061,-1.714
1.58373E+12,-0.44,0.14,-0.24,-258.7666667,-7.233333333,-32.26666667,44.96666667,-3.366666667,-0.060333333,-1.713666667
1.58373E+12,-0.31,0.26,-0.24,-258.8333333,-7.3,-32.26666667,44.93333333,-3.366666667,-0.059666667,-1.713333333
1.58373E+12,-0.25,0.08,-0.3,-258.9,-7.366666667,-32.26666667,44.9,-3.366666667,-0.059,-1.713
1.58373E+12,-0.25,-0.05,-0.24,-258.9666667,-7.433333333,-32.3,44.86666667,-3.366666667,-0.091666667,-1.712666667
1.58373E+12,-0.37,0.14,-0.24,-259.0333333,-7.5,-32.33333333,44.8,-3.366666667,-0.124,-1.745666667
1.58373E+12,-0.5,0.32,-0.18,-259.1,-7.566666667,-32.33333333,44.76666667,-3.366666667,-0.122666667,-1.745
1.58373E+12,-0.74,0.5,-0.24,-259.1666667,-7.633333333,-32.33333333,44.73333333,-3.366666667,-0.121333333,-1.744333333
1.58373E+12,-0.37,0.14,-0.24,-259.2333333,-7.7,-32.33333333,44.7,-3.366666667,-0.12,-1.743666667
1.58373E+12,-0.68,0.14,-0.18,-259.3,-7.766666667,-32.33333333,44.66666667,-3.366666667,-0.118666667,-1.743
1.58373E+12,-0.56,0.08,-0.18,-259.3666667,-7.833333333,-32.33333333,44.63333333,-3.366666667,-0.117333333,-1.742333333
1.58373E+12,-0.68,0.26,-0.3,-259.4333333,-7.9,-32.33333333,44.6,-3.366666667,-0.116,-1.741666667
1.58373E+12,-0.74,0.32,-0.3,-259.5,-7.966666667,-32.33333333,44.56666667,-3.366666667,-0.114666667,-1.741
1.58373E+12,-0.68,0.26,-0.36,-259.5666667,-8.033333333,-32.33333333,44.53333333,-3.366666667,-0.113333333,-1.740333333
1.58373E+12,-0.5,0.2,-0.18,-259.6333333,-8.1,-32.33333333,44.5,-3.366666667,-0.112,-1.739666667
1.58373E+12,-0.62,0.14,-0.24,-259.7,-8.166666667,-32.33333333,44.46666667,-3.366666667,-0.110666667,-1.739
1.58373E+12,-0.5,0.2,-0.24,-259.7666667,-8.233333333,-32.33333333,44.43333333,-3.366666667,-0.109333333,-1.738333333
1.58373E+12,-0.74,-3.46,-0.36,-259.8333333,-8.3,-32.46666667,44.4,-3.366666667,-0.241333333,-1.737666667
1.58373E+12,-0.5,-0.66,-0.18,-259.9,-8.366666667,-32.63333333,44.23333333,-3.366666667,-0.405333333,-1.870333333
1.58373E+12,-0.5,0.87,0.19,-259.9666667,-8.433333333,-32.66666667,44.2,-3.366666667,-0.434333333,-1.868333333
1.58373E+12,-0.56,1.42,-0.79,-260.0333333,-8.5,-32.63333333,44.16666667,-3.366666667,-0.396333333,-1.866333333
1.58373E+12,7.93,-1.15,-6.52,-259.8333333,-8.566666667,-32.66666667,43.96666667,-3.1,-0.425333333,-2.031
1.58373E+12,233.39,57.2,-115.78,-251.8333333,-8.633333333,-30.83333333,40.03333333,4.964,1.412666667,-5.927333333
1.58373E+12,149.96,78.44,-298.52,-239.1,-8.7,-26.33333333,31.96666667,17.68066667,5.899,-13.918
1.58373E+12,162.59,358.29,-695.24,-228.7333333,-8.766666667,-11.8,11.36666667,27.90266667,20.37366667,-34.36166667
1.58373E+12,-707.71,260.33,-885.61,-246.9333333,-8.833333333,8.8,-6.233333333,9.453666667,40.76966667,-51.59966667
1.58373E+12,-59.27,-230.7,-297.97,-272.5333333,-8.9,9.766666667,-7.5,-16.214,41.32633333,-52.32866667
1.58373E+12,207.33,-500.35,287.24,-267.6333333,-8.966666667,-14.63333333,-5.633333333,-11.12633333,16.50666667,-49.912
1.58373E+12,49.31,-261.7,320.14,-259.1,-9.033333333,-40.06666667,-11.66666667,-2.455,-9.102333333,-55.41433333
1.58373E+12,525.81,-297.04,983.28,-239.9666667,-9.1,-58.73333333,12.36666667,16.73033333,-27.69033333,-30.79
1.58373E+12,464.23,134.78,505.44,-207,-9.166666667,-64.2,19.26666667,49.557,-32.89166667,-23.53966667
1.58373E+12,197.81,397.6,188.18,-184.9666667,-9.233333333,-46.5,30,71.12,-14.87166667,-12.52533333
1.58373E+12,-63.42,307.39,-33.81,-180.5333333,-9.3,-23.03333333,42.1,74.862,8.738,-0.252
1.58373E+12,26.91,867.81,-90.32,-181.8,-9.366666667,16.1,49.3,72.859,47.77966667,7
1.58373E+12,-249.64,587.23,-524.1,-189.2666667,-9.433333333,64.56666667,60.7,64.668,95.76333333,18.37966667
1.58373E+12,-59.03,-306.38,-134.33,-199.6,-9.5,73.9,75.76666667,53.68433333,104.129,33.31166667
1.58373E+12,-431.65,-1354.6,143.93,-216,-9.566666667,18.5,70.3,36.73666667,47.668,27.55933333
1.58373E+12,8.9,60.07,270.52,-230.1333333,-9.633333333,-24.66666667,34.13333333,22.219,3.994333333,-8.838666667
1.58373E+12,-322.76,393.57,-574.21,-240.6333333,-9.7,-9.566666667,16.96666667,11.47533333,19.019,-25.87533333
1.58373E+12,167.72,-427.78,-375.42,-245.8333333,-9.766666667,-10.73333333,17.53333333,6.136,17.626,-25.00733333
1.58373E+12,154.11,-122.97,96.38,-235.1333333,-9.833333333,-29.1,6.466666667,16.748,-0.955333333,-35.77866667
1.58373E+12,388.48,-96.6,258.31,-217.0666667,-9.9,-36.43333333,10.96666667,34.619,-8.319666667,-30.873
1.58373E+12,-558.6,-222.34,-239.49,-222.7666667,-9.966666667,-47.1,-0.266666667,28.542,-18.944,-41.746
1.58373E+12,-299.63,-146.65,-431.63,-251.4,-10.03333333,-59.43333333,-22.1,-0.412,-31.12833333,-63.107
1.58373E+12,443.35,-545.33,-197.14,-246.6333333,-9.833333333,-82.53333333,-33.6,4.319666667,-53.956,-73.91666667
1.58373E+12,830.56,-794.54,-290.15,-204.2,-1.833333333,-127.2333333,-61.5,46.66966667,-98.15266667,-101.0116667
1.58373E+12,-59.27,-441.7,-302.24,-178.5333333,10.9,-168.4666667,-98.1,71.828,-138.4356667,-136.528
1.58373E+12,-353.28,-115.65,-84.46,-192.3333333,21.26666667,-187.0666667,-115.6666667,57.26233333,-155.673,-152.6453333
1.58373E+12,-94.31,-80.31,-138.36,-207.3,3.066666667,-193.6333333,-124.1666667,41.66733333,-160.691,-159.5206667
1.58373E+12,-240.24,167.92,26.8,-218.5,-22.53333333,-190.7666667,-126,29.988,-156.21,-159.6446667
1.58373E+12,-545.85,537.49,-224.54,-244.7333333,-17.63333333,-167.3,-127.9333333,3.386666667,-131.1576667,-159.8506667
1.58373E+12,-44.75,730.6,6.84,-264.4333333,-9.1,-125.0666667,-109.8333333,-16.41966667,-87.57333333,-140.0043333
1.58373E+12,-90.22,881.24,48.16,-268.9666667,10.03333333,-71.36666667,-83.9,-20.863,-32.94466667,-112.506
1.58373E+12,-23.63,1063.92,201.55,-272.8,43,-6.566666667,-47.83333333,-24.56166667,32.247,-75.134
1.58373E+12,138.85,1360.12,281.99,-269,65.03333333,74.2,-3.033333333,-20.58933333,112.7573333,-29.38966667
1.58373E+12,-126.78,1559.83,58.78,-268.6333333,69.46666667,171.5,44.23333333,-20.089,208.9933333,18.373
1.58373E+12,-78.26,1484.33,-82.33,-275.5,68.2,272.9333333,93.43333333,-26.82633333,308.3896667,67.596
1.58373E+12,523.37,1225.78,-26.91,-260.7,60.73333333,363.2333333,142,-11.829,395.6383333,115.6933333
1.58373E+12,503.78,929.82,-9.57,-226.5,50.4,435.0333333,182.5,22.41966667,463.484,155.238
1.58373E+12,306.33,955.15,115.24,-199.5333333,34,497.8333333,217.3,49.09233333,521.6116667,188.6773333
1.58373E+12,132.8,360.18,87.78,-184.9333333,19.86666667,541.6666667,252.0333333,63.128,560.1446667,221.7016667
1.58373E+12,-39.62,-452.56,39.68,-181.8666667,9.366666667,538.5666667,265.3333333,65.48366667,551.306,232.945
1.58373E+12,163.69,-792.53,-100.15,-177.7666667,4.166666667,497.0333333,246.8666667,68.84133333,504.065,212.2883333
1.58373E+12,40.52,-994.8,-348.62,-171,14.86666667,437.4333333,208.8,74.824,439.1726667,172.216
1.58373E+12,-83.93,-1239.18,-446.34,-172.4666667,32.93333333,362.9333333,160.7333333,72.505,359.9763333,122.524
1.58373E+12,-279.55,-1178.7,-467.09,-184.6,27.23333333,282.3,103.8,59.53333333,275.3916667,64.44566667
1.58373E+12,-632.64,-1316.58,-44.61,-215.0333333,-1.4,199.1,63,28.38233333,189.0466667,23.06966667
1.58373E+12,-180,-1174.36,-113.15,-242.1333333,3.366666667,116.0333333,15.3,0.868333333,103.667,-24.79866667
1.58373E+12,-274.97,-835.44,-175.35,-257.3,45.8,49,-29.73333333,-14.442,35.15133333,-69.52366667
1.58373E+12,-185.07,-733.45,-130.55,-272.6666667,71.46666667,-3.333333333,-61.96666667,-29.80133333,-17.994,-100.9986667
1.58373E+12,-232.55,-699.81,0.31,-286.6333333,57.66666667,-51.13333333,-86.43333333,-43.60766667,-66.08266667,-124.385
1.58373E+12,-67.02,-661.12,122.14,-296.6666667,42.7,-96.53333333,-105.7,-53.34166667,-111.2933333,-142.327
1.58373E+12,216.85,410.41,-109.37,-291.7333333,31.5,-104.9333333,-131.4333333,-48.00933333,-119.05,-166.5433333
1.58373E+12,-149.12,-99.29,27.05,-289.5333333,5.266666667,-94.6,-116.8666667,-45.46033333,-107.9893333,-150.2026667
1.58373E+12,-34.31,86.62,255.07,-295.7,-14.43333333,-95.06666667,-111.7,-51.30066667,-107.832,-143.408
1.58373E+12,125.85,144.48,-92.4,-292.7,-18.96666667,-87.4,-111.9333333,-47.91333333,-99.53666667,-142.0653333
1.58373E+12,139.27,216.14,-119.07,-283.9,-22.8,-75.4,-111.1333333,-38.75666667,-86.98466667,-139.6873333
1.58373E+12,155.14,400.34,-38.14,-274.1,-19,-54.86666667,-105.2333333,-28.68866667,-66.01933333,-132.2176667
1.58373E+12,141.59,602.31,8.43,-264.2333333,-18.63333333,-21.46666667,-91.63333333,-18.65266667,-32.39266667,-117.1073333
1.58373E+12,133.72,797.38,127.45,-255.1,-25.5,25.16666667,-67.33333333,-9.449333333,14.13333333,-91.43333333
1.58373E+12,93.25,946.85,5.07,-247.5666667,-10.7,83.26666667,-40.6,-1.938,71.65966667,-63.56933333
1.58373E+12,26.36,1061.54,76.06,-243.6,23.5,150.1666667,-6.533333333,1.930666667,137.405,-28.63966667
1.58373E+12,23.61,1057.33,70.56,-241.9666667,50.46666667,220.7666667,31.16666667,3.425666667,206.1813333,9.582333333
1.58373E+12,100.52,993.73,8,-237.8666667,65.06666667,289.1,66.66666667,7.370333333,271.985,45.227
1.58373E+12,269.58,921.34,7.03,-225.5666667,68.13333333,352.9,100,19.47333333,332.572,78.34966667
1.58373E+12,42.35,849.99,36.51,-215.2,72.23333333,411.9,131.9,29.51933333,387.721,109.7053333
1.58373E+12,106.25,1040.18,91.56,-210.2666667,79,474.8666667,163.2333333,34.02766667,446.2466667,140.175
1.58373E+12,73.23,719.31,201.55,-204.3,77.53333333,533.5,204.6,39.51933333,499.8093333,180.3643333
1.58373E+12,127.56,-409.71,-235.83,-197.6333333,65.4,543.8,220.7,45.65066667,504.4523333,194.873
1.58373E+12,76.65,-709.89,-264.76,-190.8666667,34.96666667,506.4666667,198.2,51.81466667,461.359,170.6203333
1.58373E+12,-17.83,-1172.96,-27.58,-188.9333333,7.866666667,443.7,173.6,53.077,393.2056667,144.4923333
1.58373E+12,-219.37,-1428.57,-233.82,-196.8666667,-7.3,356.9666667,126.7,44.45266667,301.7133333,96.31
1.58373E+12,-253.85,-971.54,-140.01,-212.6666667,-22.66666667,276.9333333,74.36666667,28.04033333,217.788,43.163
1.58373E+12,-117.93,-695.85,5.68,-225.0666667,-36.63333333,221.3333333,42.13333333,15.18533333,159.096,10.63866667
1.58373E+12,-50.61,-737.72,12.83,-230.7,-46.66666667,173.5333333,19.33333333,9.220333333,108.76,-12.13033333
1.58373E+12,-284.43,-887.38,-103.75,-241.9,-41.73333333,119.3333333,-8.733333333,-2.255666667,52.502,-39.93833333
1.58373E+12,-175.61,-949.39,-224.36,-257.2666667,-39.53333333,58.06666667,-45.83333333,-17.787,-10.28066667,-76.49933333
1.58373E+12,-82.89,-849.9,-99.6,-265.9,-45.7,-1.933333333,-80.83333333,-26.432,-71.184,-110.5896667
1.58373E+12,-16,-701.22,-120.6,-269.2,-42.7,-53.66666667,-113.2,-29.658,-123.2206667,-141.697
1.58373E+12,7.19,-476.85,-184.99,-269.5,-33.9,-92.96666667,-142.7666667,-29.85166667,-162.3066667,-169.681
1.58373E+12,-112.13,-380.36,-22.94,-273.0333333,-24.1,-121.5666667,-159.4333333,-33.27633333,-190.2996667,-184.4696667
1.58373E+12,-579.54,-22.02,-52.73,-296.1333333,-14.23333333,-135.0333333,-173.9,-56.233,-202.8733333,-196.892
1.58373E+12,-312.63,335.65,-102.04,-325.9,-5.1,-124.6333333,-178.1,-85.626,-191.4456667,-198.9033333
1.58373E+12,-97.73,-74.33,68,-339.6,2.433333333,-115.9666667,-164.6666667,-98.65533333,-181.8553333,-183.2396667
1.58373E+12,135,-102.83,81.37,-338.3666667,6.4,-121.9,-164.4666667,-96.615,-186.9516667,-180.944
1.58373E+12,272.39,264.48,-93.5,-324.8,8.033333333,-116.5333333,-171.0333333,-82.25433333,-180.689,-185.4173333
1.58373E+12,501.46,572.28,-194.14,-299.0333333,12.13333333,-88.66666667,-168.7333333,-55.83,-151.9803333,-180.959
1.58373E+12,358.88,731.95,30.59,-270.4,24.43333333,-45.23333333,-148.6666667,-26.79733333,-107.9836667,-158.7573333
1.58373E+12,307.43,727.19,90.58,-248.2333333,34.8,3.366666667,-121.3,-4.518333333,-59.25466667,-129.4566667
1.58373E+12,282.46,782.06,140.63,-228.6,39.73333333,53.66666667,-92.4,15.005,-9.311666667,-98.89666667
1.58373E+12,174.25,913.34,182.08,-213.4,45.7,110.1666667,-60.26666667,29.898,46.32833333,-65.39266667
1.58373E+12,157.65,1038.47,138.25,-202.3666667,52.36666667,175.2,-25.23333333,40.47166667,109.9366667,-29.31033333
1.58373E+12,211.78,1115.31,119.51,-190.1,59.13333333,246.9666667,13.33333333,52.16766667,179.628,9.954666667
1.58373E+12,408.87,1061.9,75.14,-169.4666667,61.06666667,319.5,53,72.107,249.3683333,49.93366667
1.58373E+12,36.67,1009.17,199.41,-154.6666667,53.13333333,388.5,95,86.006,314.85,91.849
1.58373E+12,51.38,870.92,205.82,-151.7666667,37.33333333,451.1333333,135.4666667,87.85633333,373.275,131.8106667
1.58373E+12,-23.87,971.63,172.98,-150.8666667,24.93333333,512.5,170.2,87.677,429.807,165.634
1.58373E+12,17.81,573.93,40.9,-151.1,19.3,563.9666667,203.9,86.35466667,475.8253333,198.0763333
1.58373E+12,77.99,-374.31,-316.09,-147.9666667,8.1,570.5666667,212.4333333,88.40066667,476.461,205.0146667
1.58373E+12,72.32,-733.69,-191.09,-143,-7.266666667,533.6,193.5333333,92.248,433.4623333,184.4326667
1.58373E+12,39.54,-1145.86,-206.41,-139.3,-15.9,470.9333333,162.1666667,94.77833333,365.133,151.5726667
1.58373E+12,-178.9,-1319.14,-249.81,-143.9666667,-19.2,388.7333333,115.6333333,88.90433333,277.8973333,103.8593333
1.58373E+12,-231.88,-1335.31,-336.78,-157.6666667,-19.5,300.2,60.4,74.04566667,185.15,47.90933333
1.58373E+12,-304.02,-1136.46,-87.03,-175.5666667,-23.03333333,217.7666667,12.93333333,55.204,99.40633333,0.239
