1583652061615,-73.48,-25.1,-18.39,-2.466666666666667,-0.8666666666666667,-0.6333333333333333
1583652061971,-0.97,3.34,3.28,-4.966666666666667,-1.6333333333333333,-1.4
1583652062631,-11.16,0.59,-1.91,-5.4,-1.5333333333333332,-1.3666666666666665
1583652062940,4.71,3.28,1.99,-5.666666666666667,-1.4333333333333331,-1.333333333333333
1583652063230,4.28,-1.18,2.91,-5.4,-1.3999999999999997,-1.1666666666666663
1583652063531,2.27,0.59,1.02,-5.2,-1.4666666666666663,-1.1999999999999997
1583652063893,6.17,2,0.71,-4.933333333333334,-1.3999999999999997,-1.1999999999999997
1583652064253,0.44,1.14,0.04,-4.733333333333333,-1.2999999999999996,-1.133333333333333
1583652064490,2.39,1.88,0.04,-4.666666666666667,-1.233333333333333,-1.0999999999999996
1583652064806,0.74,1.02,1.81,-4.6000000000000005,-1.1666666666666663,-1.033333333333333
1583652065159,2.63,1.57,0.16,-4.533333333333334,-1.0999999999999996,-0.9999999999999997
1583652065330,3.18,1.08,0.65,-4.366666666666667,-1.033333333333333,-0.9666666666666663
1583652065456,9.1,5.11,2.73,-3.9666666666666672,-0.833333333333333,-0.8666666666666664
1583652065750,4.16,-0.75,-0.69,-3.533333333333334,-0.6999999999999997,-0.7333333333333331
1583652065872,4.1,1.75,3.46,-3.2666666666666675,-0.6999999999999997,-0.6666666666666664
1583652066411,-3.84,-2.4,0.1,-3.2666666666666675,-0.7666666666666664,-0.6333333333333331
1583652066538,-2.56,-0.93,-1.91,-3.500000000000001,-0.8999999999999997,-0.7999999999999997
1583652066713,1.17,6.52,-2.64,-3.5666666666666678,-0.7333333333333331,-0.933333333333333
1583652067011,-0.11,1.33,-2.28,-3.5666666666666678,-0.4999999999999997,-0.833333333333333
1583652067251,-0.48,0.41,-2.64,-3.6333333333333346,-0.4666666666666664,-0.8999999999999997
1583652067434,1.41,0.84,1.14,-3.6333333333333346,-0.4666666666666664,-0.8666666666666664
1583652067551,-0.3,-0.5,0.04,-3.6333333333333346,-0.4999999999999997,-0.8666666666666664
1583652067671,1.11,1.57,-0.45,-3.6333333333333346,-0.4999999999999997,-0.933333333333333
1583652067971,1.41,1.39,-0.2,-3.5666666666666678,-0.43333333333333307,-0.933333333333333
1583652068090,-1.58,1.33,-0.57,-3.600000000000001,-0.3666666666666664,-0.933333333333333
1583652068332,2.02,4.44,0.53,-3.600000000000001,-0.19999999999999976,-0.8999999999999997
1583652068511,4.77,6.27,-2.1,-3.400000000000001,0.13333333333333355,-0.8666666666666664
1583652068637,4.28,1.21,-3.62,-3.133333333333334,0.3666666666666669,-0.7999999999999997
1583652068758,5.62,7,2.36,-2.8333333333333344,0.6333333333333335,-0.6999999999999997
1583652068936,9.9,8.41,-0.39,-2.3666666666666676,1.1333333333333335,-0.4999999999999997
1583652069238,1.11,3.83,-1.42,-2.033333333333334,1.5000000000000002,-0.2999999999999997
1583652069351,0.25,5.72,-2.1,-2.000000000000001,1.7666666666666668,-0.2999999999999997
1583652069592,-30.14,-6.73,-30.54,-3.033333333333334,1.7000000000000002,-1.1666666666666665
1583652069773,-63.96,-5.57,-45,-6.200000000000001,1.2666666666666668,-2.9
1583652069891,53.41,9.08,11.88,-6.566666666666667,1.366666666666667,-2.7333333333333334
1583652070071,5.26,-3.49,0.65,-4.633333333333334,1.5333333333333337,-2.4333333333333336
1583652070191,-10.25,1.69,-1.97,-4.833333333333334,1.4333333333333336,-2.6333333333333337
1583652070311,-44.43,2.49,-39.02,-6.700000000000001,1.5333333333333337,-3.9333333333333336
1583652070492,-29.41,5.23,-24.19,-9.200000000000001,1.766666666666667,-4.7
1583652070612,-68.05,-27.48,-17.6,-12.5,1.0000000000000004,-5.133333333333334
1583652070738,10.02,-29.25,40.63,-14.466666666666667,-0.9333333333333329,-4.733333333333333
1583652070912,4.89,-40.3,-76.74,-14,-3.3,-8.3
1583652071037,40.47,20.07,-98.65,-12.533333333333333,-4,-12.966666666666669
1583652071453,57.02,48.39,-66.43,-9.3,-1.7333333333333334,-14.533333333333335
1583652071872,28.94,59.19,-165.49,-6.466666666666667,1.833333333333333,-18.46666666666667
1583652072112,-76.04,-60.32,-48.48,-8.1,1.7666666666666664,-18.133333333333336
1583652072412,35.04,-360.31,563.09,-9.5,-12.3,-1.4000000000000021
1583652072533,10.45,-318.68,239.6,-8,-34.96666666666667,-5.466666666666669
1583652072651,219.92,-323.14,401.53,-0.36666666666666714,-56.400000000000006,-2.733333333333335
1583652072832,35.84,-395.95,400.25,8.1,-80.4,-0.20000000000000195
1583652072951,-374.75,-27.18,44.78,-3.2333333333333343,-94.53333333333333,-11.933333333333334
1583652073132,-243.7,21.77,-137.72,-23.866666666666667,-94.76666666666667,-17.46666666666667
1583652073251,-117.61,233.26,-549.09,-35.93333333333334,-86.3,-35.1
1583652073370,-75.92,192.06,-418.97,-42.400000000000006,-72.13333333333333,-41.300000000000004
1583652073490,51.16,278.37,-567.1,-43.23333333333334,-56.46666666666666,-53.833333333333336
1583652073610,163.34,538.38,-652.42,-36.10000000000001,-29.266666666666662,-66.33333333333334
1583652073731,144.11,569.69,-614.16,-25.866666666666674,7.633333333333336,-68.9
1583652073850,73.62,401.23,-609.39,-18.63333333333334,39.96666666666667,-70.26666666666667
1583652073970,-50.53,443.71,-345.17,-17.900000000000006,68.1,-68.43333333333334
1583652074090,-11.34,307.97,-309.29,-20.000000000000007,93.1,-64
1583652074210,147.04,152.39,55.4,-15.500000000000007,108.39999999999999,-51.93333333333334
1583652074331,-97.4,-93.28,-92.12,-13.866666666666674,110.33333333333333,-49.96666666666667
1583652074450,173.59,-67.83,62.17,-11.366666666666674,104.93333333333332,-51.03333333333334
1583652074631,63,-85.04,141.22,-3.500000000000008,99.79999999999998,-48.60000000000001
1583652074752,74.29,-70.27,209.7,1.0666666666666584,94.56666666666665,-44.50000000000001
1583652074871,-185.05,77.87,-195.58,-2.666666666666675,94.76666666666665,-53.400000000000006
1583652075051,-57.43,-132.16,67.06,-10.800000000000008,92.89999999999999,-48.60000000000001
1583652075171,-5.24,-321.18,213.05,-12.93333333333334,77.73333333333332,-45.933333333333344
1583652075291,118.66,-489.94,512.07,-9.200000000000006,50.66666666666666,-39.60000000000001
1583652075410,206.37,-412.92,336.22,1.5999999999999943,20.56666666666666,-44.73333333333334
1583652075530,43.83,-279.8,239.85,9.899999999999995,-2.533333333333342,-50.53333333333334
1583652075651,-41.19,-331.44,140.18,9.933333333333328,-22.93333333333334,-55.2
1583652075771,61.96,-323.93,261.39,10.566666666666661,-44.80000000000001,-57.56666666666667
1583652075890,87.35,-304.03,241.37,15.499999999999995,-65.76666666666668,-60.333333333333336
1583652076010,119.88,-265.27,176.86,22.36666666666666,-84.80000000000001,-64.63333333333334
1583652076250,149.48,-301.1,262.98,31.299999999999994,-103.73333333333335,-64.76666666666668
1583652076370,294.38,-455.15,302.71,46.06666666666666,-129,-64.76666666666668
1583652076551,-27.15,112.23,-70.7,54.93333333333333,-140.46666666666667,-82.33333333333334
1583652076670,43.47,91.17,-51.23,55.43333333333333,-133.7,-80.33333333333334
1583652076791,-60.11,371.02,-264.42,54.83333333333333,-118.29999999999998,-86.13333333333334
1583652076910,-13.05,329.39,-219.38,52.33333333333333,-94.96666666666665,-81.10000000000001
1583652077033,-12.26,388.17,-113.97,51.43333333333333,-71.06666666666666,-73.93333333333334
1583652077270,-47.11,382.31,-189.53,49.4,-45.39999999999999,-67.33333333333334
1583652077390,-116.93,511.21,-287.5,43.9,-15.633333333333326,-64.2
1583652077513,0.98,397.26,-209.98,40,14.63333333333334,-54.16666666666667
1583652077630,158.46,339.16,-87.42,45.266666666666666,39.16666666666667,-43.866666666666674
1583652077750,27.35,288.68,-79.49,51.43333333333333,60.06666666666667,-35.23333333333334
1583652077870,-31.49,274.76,-117.21,51.266666666666666,78.80000000000001,-29.566666666666674
